#  N   Simpsons     Milne      GSL_QAG_31  
#-----------------------------------------
25169  1.017777e-14  2.205185e-14  7.067899e-16
25173  5.795677e-15  1.696296e-15  7.067899e-16
25177  7.067899e-16  1.724567e-14  7.067899e-16
25181  2.968518e-15  1.696296e-15  7.067899e-16
25185  2.261728e-15  1.328765e-14  7.067899e-16
25189  1.823518e-14  1.696296e-14  7.067899e-16
25193  2.586851e-14  2.827160e-16  7.067899e-16
25197  4.240740e-16  5.088887e-15  7.067899e-16
25201  3.675308e-15  9.470985e-15  7.067899e-16
25205  1.427716e-14  2.728209e-14  7.067899e-16
25209  1.668024e-14  2.120370e-15  7.067899e-16
25213  3.816666e-15  5.088887e-15  7.067899e-16
25217  1.752839e-14  3.392592e-15  7.067899e-16
25221  9.895059e-16  8.057405e-15  7.067899e-16
25225  3.816666e-15  9.329627e-15  7.067899e-16
25229  2.968518e-15  9.895059e-15  7.067899e-16
25233  6.643825e-15  4.240740e-16  7.067899e-16
25237  2.148641e-14  2.417222e-14  7.067899e-16
25241  5.230245e-15  1.470123e-14  7.067899e-16
25245  2.106234e-14  1.258086e-14  7.067899e-16
25249  1.413580e-15  1.399444e-14  7.067899e-16
25253  1.526666e-14  3.675308e-15  7.067899e-16
25257  6.643825e-15  6.643825e-15  7.067899e-16
25261  1.031913e-14  3.533950e-15  7.067899e-16
25265  0.000000e+00  9.895059e-16  7.067899e-16
25269  2.827160e-15  1.583209e-14  7.067899e-16
25273  1.908333e-14  1.837654e-15  7.067899e-16
25277  9.188269e-15  7.350615e-15  7.067899e-16
25281  4.947530e-15  1.964876e-14  7.067899e-16
25285  3.109876e-15  5.512961e-15  7.067899e-16
25289  1.272222e-14  1.088456e-14  7.067899e-16
25293  1.342901e-14  1.413580e-15  7.067899e-16
25297  5.795677e-15  1.583209e-14  7.067899e-16
25301  3.251234e-15  1.328765e-14  7.067899e-16
25305  2.120370e-15  4.099382e-15  7.067899e-16
25309  2.685802e-15  1.837654e-15  7.067899e-16
25313  5.795677e-15  1.696296e-15  7.067899e-16
25317  3.533950e-15  2.445493e-14  7.067899e-16
25321  1.187407e-14  7.209257e-15  7.067899e-16
25325  1.668024e-14  4.099382e-15  7.067899e-16
25329  1.554938e-15  9.895059e-15  7.067899e-16
25333  4.382098e-15  1.017777e-14  7.067899e-16
25337  2.827160e-15  4.240740e-16  7.067899e-16
25341  1.979012e-15  2.049691e-14  7.067899e-16
25345  1.498395e-14  4.806172e-15  7.067899e-16
25349  5.654319e-16  5.795677e-15  7.067899e-16
25353  1.498395e-14  3.675308e-15  7.067899e-16
25357  1.272222e-14  7.067899e-15  7.067899e-16
25361  5.230245e-15  1.116728e-14  7.067899e-16
25365  7.209257e-15  2.120370e-15  7.067899e-16
25369  1.611481e-14  4.664814e-15  7.067899e-16
25373  3.251234e-15  2.968518e-15  7.067899e-16
25377  2.063827e-14  5.371603e-15  7.067899e-16
25381  3.958024e-15  7.774689e-15  7.067899e-16
25385  1.003642e-14  6.361109e-15  7.067899e-16
25389  1.512530e-14  8.764195e-15  7.067899e-16
25393  1.385308e-14  1.710432e-14  7.067899e-16
25397  5.937035e-15  5.230245e-15  7.067899e-16
25401  7.916047e-15  4.382098e-15  7.067899e-16
25405  8.057405e-15  1.413580e-16  7.067899e-16
25409  1.484259e-14  1.455987e-14  7.067899e-16
25413  9.188269e-15  5.230245e-15  7.067899e-16
25417  8.198763e-15  5.512961e-15  7.067899e-16
25421  9.895059e-16  1.046049e-14  7.067899e-16
25425  5.795677e-15  2.120370e-15  7.067899e-16
25429  5.230245e-15  1.766975e-14  7.067899e-16
25433  8.622837e-15  1.187407e-14  7.067899e-16
25437  1.187407e-14  1.130864e-14  7.067899e-16
25441  4.099382e-15  1.413580e-15  7.067899e-16
25445  1.300493e-14  9.895059e-16  7.067899e-16
25449  2.261728e-15  1.272222e-15  7.067899e-16
25453  2.827160e-15  8.481479e-15  7.067899e-16
25457  5.937035e-15  8.340121e-15  7.067899e-16
25461  4.947530e-15  5.088887e-15  7.067899e-16
25465  2.728209e-14  1.074321e-14  7.067899e-16
25469  1.130864e-15  7.916047e-15  7.067899e-16
25473  1.979012e-15  4.099382e-15  7.067899e-16
25477  1.116728e-14  1.413580e-15  7.067899e-16
25481  4.664814e-15  1.554938e-15  7.067899e-16
25485  6.219751e-15  5.512961e-15  7.067899e-16
25489  1.979012e-15  1.413580e-16  7.067899e-16
25493  1.272222e-14  3.392592e-15  7.067899e-16
25497  2.685802e-15  7.491973e-15  7.067899e-16
25501  4.240740e-15  7.774689e-15  7.067899e-16
25505  1.342901e-14  1.229814e-14  7.067899e-16
25509  2.827160e-16  4.099382e-15  7.067899e-16
25513  1.116728e-14  1.696296e-15  7.067899e-16
25517  2.487901e-14  2.968518e-15  7.067899e-16
25521  1.470123e-14  5.654319e-16  7.067899e-16
25525  2.219320e-14  1.371172e-14  7.067899e-16
25529  2.374814e-14  2.827160e-16  7.067899e-16
25533  2.247592e-14  8.764195e-15  7.067899e-16
25537  1.569074e-14  1.554938e-14  7.067899e-16
25541  2.120370e-15  1.215679e-14  7.067899e-16
25545  8.905553e-15  9.612343e-15  7.067899e-16
25549  1.470123e-14  2.403086e-15  7.067899e-16
25553  1.993148e-14  6.785183e-15  7.067899e-16
25557  3.251234e-15  7.350615e-15  7.067899e-16
25561  4.382098e-15  6.502467e-15  7.067899e-16
25565  1.130864e-15  1.003642e-14  7.067899e-16
25569  2.219320e-14  5.795677e-15  7.067899e-16
25573  2.092098e-14  6.219751e-15  7.067899e-16
25577  1.625617e-14  1.837654e-15  7.067899e-16
25581  3.109876e-15  8.481479e-16  7.067899e-16
25585  2.827160e-15  1.130864e-14  7.067899e-16
25589  1.017777e-14  4.382098e-15  7.067899e-16
25593  8.481479e-16  3.816666e-15  7.067899e-16
25597  3.533950e-15  6.078393e-15  7.067899e-16
25601  1.484259e-14  4.240740e-15  7.067899e-16
25605  5.230245e-15  5.371603e-15  7.067899e-16
25609  2.968518e-15  6.785183e-15  7.067899e-16
25613  2.261728e-15  2.403086e-15  7.067899e-16
25617  3.958024e-15  1.130864e-14  7.067899e-16
25621  1.187407e-14  5.654319e-15  7.067899e-16
25625  0.000000e+00  1.809382e-14  7.067899e-16
25629  9.470985e-15  3.533950e-15  7.067899e-16
25633  1.710432e-14  2.120370e-14  7.067899e-16
25637  7.209257e-15  1.950740e-14  7.067899e-16
25641  5.371603e-15  3.251234e-15  7.067899e-16
25645  2.869567e-14  1.964876e-14  7.067899e-16
25649  8.764195e-15  8.905553e-15  7.067899e-16
25653  9.329627e-15  9.188269e-15  7.067899e-16
25657  5.371603e-15  8.057405e-15  7.067899e-16
25661  3.675308e-15  1.243950e-14  7.067899e-16
25665  6.785183e-15  6.078393e-15  7.067899e-16
25669  4.240740e-16  6.926541e-15  7.067899e-16
25673  9.612343e-15  4.240740e-15  7.067899e-16
25677  1.357037e-14  2.092098e-14  7.067899e-16
25681  7.209257e-15  4.240740e-15  7.067899e-16
25685  1.046049e-14  5.088887e-15  7.067899e-16
25689  8.764195e-15  1.357037e-14  7.067899e-16
25693  1.258086e-14  7.209257e-15  7.067899e-16
25697  2.120370e-15  8.481479e-16  7.067899e-16
25701  8.057405e-15  1.837654e-14  7.067899e-16
25705  1.668024e-14  1.371172e-14  7.067899e-16
25709  7.774689e-15  2.671666e-14  7.067899e-16
25713  5.937035e-15  5.230245e-15  7.067899e-16
25717  6.926541e-15  1.413580e-15  7.067899e-16
25721  3.109876e-15  8.340121e-15  7.067899e-16
25725  2.261728e-15  9.046911e-15  7.067899e-16
25729  1.215679e-14  1.159135e-14  7.067899e-16
25733  1.964876e-14  8.481479e-15  7.067899e-16
25737  4.240740e-15  1.979012e-15  7.067899e-16
25741  4.099382e-15  9.612343e-15  7.067899e-16
25745  1.696296e-14  3.958024e-15  7.067899e-16
25749  6.926541e-15  2.403086e-15  7.067899e-16
25753  1.300493e-14  1.272222e-15  7.067899e-16
25757  4.523456e-15  1.554938e-15  7.067899e-16
25761  9.329627e-15  6.785183e-15  7.067899e-16
25765  1.979012e-15  3.109876e-15  7.067899e-16
25769  1.272222e-14  3.251234e-15  7.067899e-16
25773  1.130864e-15  1.074321e-14  7.067899e-16
25777  2.261728e-15  1.837654e-15  7.067899e-16
25781  6.219751e-15  8.481479e-15  7.067899e-16
25785  6.078393e-15  8.198763e-15  7.067899e-16
25789  3.251234e-15  1.427716e-14  7.067899e-16
25793  2.403086e-15  1.130864e-15  7.067899e-16
25797  7.350615e-15  1.413580e-14  7.067899e-16
25801  6.078393e-15  3.533950e-15  7.067899e-16
25805  2.685802e-15  1.102592e-14  7.067899e-16
25809  5.371603e-15  1.569074e-14  7.067899e-16
25813  4.664814e-15  2.261728e-15  7.067899e-16
25817  1.950740e-14  8.481479e-15  7.067899e-16
25821  2.827160e-16  1.130864e-15  7.067899e-16
25825  6.643825e-15  8.481479e-15  7.067899e-16
25829  4.382098e-15  1.074321e-14  7.067899e-16
25833  1.258086e-14  1.540802e-14  7.067899e-16
25837  1.724567e-14  2.403086e-15  7.067899e-16
25841  1.116728e-14  5.512961e-15  7.067899e-16
25845  3.251234e-15  2.403086e-15  7.067899e-16
25849  2.827160e-16  1.809382e-14  7.067899e-16
25853  9.188269e-15  9.188269e-15  7.067899e-16
25857  2.120370e-15  1.060185e-14  7.067899e-16
25861  6.361109e-15  1.837654e-15  7.067899e-16
25865  1.781111e-14  4.099382e-15  7.067899e-16
25869  1.272222e-14  1.908333e-14  7.067899e-16
25873  9.046911e-15  1.173271e-14  7.067899e-16
25877  9.895059e-15  2.544444e-15  7.067899e-16
25881  4.240740e-15  4.947530e-15  7.067899e-16
25885  2.827160e-16  4.664814e-15  7.067899e-16
25889  1.385308e-14  1.243950e-14  7.067899e-16
25893  4.664814e-15  2.148641e-14  7.067899e-16
25897  5.512961e-15  3.816666e-15  7.067899e-16
25901  2.120370e-15  4.240740e-16  7.067899e-16
25905  1.526666e-14  2.685802e-15  7.067899e-16
25909  7.350615e-15  2.685802e-15  7.067899e-16
25913  1.484259e-14  4.523456e-15  7.067899e-16
25917  5.512961e-15  1.441851e-14  7.067899e-16
25921  1.300493e-14  1.540802e-14  7.067899e-16
25925  5.937035e-15  4.664814e-15  7.067899e-16
25929  1.074321e-14  6.219751e-15  7.067899e-16
25933  8.622837e-15  1.060185e-14  7.067899e-16
25937  2.346543e-14  4.947530e-15  7.067899e-16
25941  8.764195e-15  8.198763e-15  7.067899e-16
25945  8.340121e-15  1.413580e-16  7.067899e-16
25949  5.088887e-15  1.159135e-14  7.067899e-16
25953  1.399444e-14  7.209257e-15  7.067899e-16
25957  1.781111e-14  2.827160e-15  7.067899e-16
25961  1.795246e-14  7.209257e-15  7.067899e-16
25965  1.470123e-14  3.109876e-15  7.067899e-16
25969  9.753701e-15  7.067899e-16  7.067899e-16
25973  1.328765e-14  4.240740e-15  7.067899e-16
25977  5.512961e-15  7.209257e-15  7.067899e-16
25981  1.187407e-14  1.088456e-14  7.067899e-16
25985  1.258086e-14  1.088456e-14  7.067899e-16
25989  1.837654e-15  7.067899e-16  7.067899e-16
25993  2.827160e-16  5.654319e-16  7.067899e-16
25997  4.664814e-15  5.654319e-15  7.067899e-16
26001  9.612343e-15  2.219320e-14  7.067899e-16
26005  9.188269e-15  2.827160e-16  7.067899e-16
26009  5.937035e-15  1.710432e-14  7.067899e-16
26013  1.314629e-14  5.371603e-15  7.067899e-16
26017  1.837654e-15  8.764195e-15  7.067899e-16
26021  3.958024e-15  8.905553e-15  7.067899e-16
26025  1.074321e-14  4.523456e-15  7.067899e-16
26029  1.413580e-16  1.979012e-15  7.067899e-16
26033  5.654319e-15  1.385308e-14  7.067899e-16
26037  9.329627e-15  9.612343e-15  7.067899e-16
26041  1.031913e-14  2.544444e-15  7.067899e-16
26045  4.947530e-15  8.057405e-15  7.067899e-16
26049  7.067899e-15  1.201543e-14  7.067899e-16
26053  2.926110e-14  2.261728e-15  7.067899e-16
26057  1.653888e-14  1.145000e-14  7.067899e-16
26061  1.427716e-14  5.937035e-15  7.067899e-16
26065  1.526666e-14  1.088456e-14  7.067899e-16
26069  1.031913e-14  1.993148e-14  7.067899e-16
26073  2.968518e-15  1.682160e-14  7.067899e-16
26077  2.403086e-15  1.130864e-14  7.067899e-16
26081  3.533950e-15  3.109876e-15  7.067899e-16
26085  8.481479e-16  5.937035e-15  7.067899e-16
26089  8.481479e-15  2.247592e-14  7.067899e-16
26093  1.766975e-14  9.046911e-15  7.067899e-16
26097  1.880061e-14  8.198763e-15  7.067899e-16
26101  5.654319e-15  4.240740e-15  7.067899e-16
26105  6.785183e-15  1.130864e-14  7.067899e-16
26109  3.251234e-15  4.523456e-15  7.067899e-16
26113  1.936604e-14  5.512961e-15  7.067899e-16
26117  3.958024e-15  1.031913e-14  7.067899e-16
26121  2.261728e-15  6.078393e-15  7.067899e-16
26125  6.361109e-15  2.120370e-15  7.067899e-16
26129  8.481479e-16  4.523456e-15  7.067899e-16
26133  1.272222e-14  8.481479e-16  7.067899e-16
26137  1.130864e-14  7.067899e-15  7.067899e-16
26141  1.060185e-14  5.937035e-15  7.067899e-16
26145  2.403086e-15  1.017777e-14  7.067899e-16
26149  2.403086e-14  7.633331e-15  7.067899e-16
26153  1.554938e-15  4.240740e-16  7.067899e-16
26157  2.544444e-15  5.371603e-15  7.067899e-16
26161  1.130864e-14  5.371603e-15  7.067899e-16
26165  1.088456e-14  9.895059e-16  7.067899e-16
26169  7.491973e-15  4.240740e-16  7.067899e-16
26173  1.243950e-14  1.031913e-14  7.067899e-16
26177  9.188269e-15  3.109876e-15  7.067899e-16
26181  5.088887e-15  1.074321e-14  7.067899e-16
26185  8.340121e-15  1.130864e-14  7.067899e-16
26189  1.922469e-14  1.696296e-14  7.067899e-16
26193  1.201543e-14  5.230245e-15  7.067899e-16
26197  1.498395e-14  5.937035e-15  7.067899e-16
26201  8.340121e-15  1.130864e-14  7.067899e-16
26205  8.481479e-16  1.668024e-14  7.067899e-16
26209  4.240740e-15  1.017777e-14  7.067899e-16
26213  5.088887e-15  1.625617e-14  7.067899e-16
26217  5.654319e-16  5.088887e-15  7.067899e-16
26221  7.774689e-15  1.371172e-14  7.067899e-16
26225  6.643825e-15  4.240740e-16  7.067899e-16
26229  1.328765e-14  2.827160e-15  7.067899e-16
26233  1.625617e-14  1.130864e-15  7.067899e-16
26237  2.502036e-14  7.633331e-15  7.067899e-16
26241  1.371172e-14  8.057405e-15  7.067899e-16
26245  4.382098e-15  4.240740e-16  7.067899e-16
26249  5.230245e-15  1.894197e-14  7.067899e-16
26253  7.350615e-15  4.240740e-16  7.067899e-16
26257  1.102592e-14  9.895059e-16  7.067899e-16
26261  7.350615e-15  5.937035e-15  7.067899e-16
26265  1.413580e-16  2.827160e-15  7.067899e-16
26269  6.219751e-15  1.385308e-14  7.067899e-16
26273  1.258086e-14  1.017777e-14  7.067899e-16
26277  2.770617e-14  3.675308e-15  7.067899e-16
26281  3.958024e-15  1.837654e-15  7.067899e-16
26285  7.633331e-15  5.512961e-15  7.067899e-16
26289  3.816666e-15  9.895059e-16  7.067899e-16
26293  1.371172e-14  1.979012e-14  7.067899e-16
26297  1.031913e-14  2.968518e-15  7.067899e-16
26301  1.300493e-14  1.201543e-14  7.067899e-16
26305  1.017777e-14  8.764195e-15  7.067899e-16
26309  1.569074e-14  7.209257e-15  7.067899e-16
26313  4.806172e-15  2.544444e-15  7.067899e-16
26317  4.099382e-15  6.926541e-15  7.067899e-16
26321  4.240740e-15  3.109876e-15  7.067899e-16
26325  1.470123e-14  1.554938e-15  7.067899e-16
26329  6.502467e-15  2.205185e-14  7.067899e-16
26333  1.781111e-14  8.622837e-15  7.067899e-16
26337  2.445493e-14  1.413580e-14  7.067899e-16
26341  1.102592e-14  1.314629e-14  7.067899e-16
26345  4.240740e-16  7.209257e-15  7.067899e-16
26349  2.685802e-15  4.947530e-15  7.067899e-16
26353  1.498395e-14  1.201543e-14  7.067899e-16
26357  6.078393e-15  6.643825e-15  7.067899e-16
26361  2.827160e-15  3.958024e-15  7.067899e-16
26365  1.752839e-14  4.806172e-15  7.067899e-16
26369  2.205185e-14  1.385308e-14  7.067899e-16
26373  3.392592e-15  5.654319e-16  7.067899e-16
26377  2.275864e-14  7.350615e-15  7.067899e-16
26381  1.060185e-14  1.130864e-15  7.067899e-16
26385  5.654319e-16  7.916047e-15  7.067899e-16
26389  5.654319e-15  9.612343e-15  7.067899e-16
26393  1.413580e-15  7.067899e-16  7.067899e-16
26397  6.078393e-15  1.484259e-14  7.067899e-16
26401  6.219751e-15  1.286358e-14  7.067899e-16
26405  1.908333e-14  2.261728e-15  7.067899e-16
26409  1.258086e-14  1.130864e-14  7.067899e-16
26413  3.392592e-15  9.046911e-15  7.067899e-16
26417  6.502467e-15  1.413580e-15  7.067899e-16
26421  8.198763e-15  7.350615e-15  7.067899e-16
26425  7.067899e-16  5.512961e-15  7.067899e-16
26429  7.916047e-15  4.382098e-15  7.067899e-16
26433  5.654319e-16  1.441851e-14  7.067899e-16
26437  3.533950e-15  8.340121e-15  7.067899e-16
26441  7.916047e-15  4.947530e-15  7.067899e-16
26445  1.272222e-15  1.455987e-14  7.067899e-16
26449  1.413580e-15  3.533950e-15  7.067899e-16
26453  9.612343e-15  1.696296e-14  7.067899e-16
26457  8.905553e-15  1.569074e-14  7.067899e-16
26461  4.382098e-15  2.544444e-15  7.067899e-16
26465  1.413580e-15  1.554938e-15  7.067899e-16
26469  1.031913e-14  9.612343e-15  7.067899e-16
26473  1.696296e-15  4.806172e-15  7.067899e-16
26477  1.639753e-14  1.074321e-14  7.067899e-16
26481  1.017777e-14  3.675308e-15  7.067899e-16
26485  2.261728e-14  1.017777e-14  7.067899e-16
26489  2.968518e-15  1.314629e-14  7.067899e-16
26493  1.554938e-15  1.328765e-14  7.067899e-16
26497  1.060185e-14  5.654319e-15  7.067899e-16
26501  4.664814e-15  1.371172e-14  7.067899e-16
26505  7.916047e-15  3.816666e-15  7.067899e-16
26509  2.827160e-15  3.109876e-15  7.067899e-16
26513  7.350615e-15  9.329627e-15  7.067899e-16
26517  5.654319e-15  9.895059e-16  7.067899e-16
26521  5.512961e-15  5.795677e-15  7.067899e-16
26525  9.753701e-15  1.738703e-14  7.067899e-16
26529  1.173271e-14  1.752839e-14  7.067899e-16
26533  8.481479e-16  3.392592e-15  7.067899e-16
26537  6.219751e-15  9.895059e-15  7.067899e-16
26541  2.403086e-15  8.764195e-15  7.067899e-16
26545  6.361109e-15  8.622837e-15  7.067899e-16
26549  9.612343e-15  9.753701e-15  7.067899e-16
26553  1.413580e-15  2.403086e-15  7.067899e-16
26557  2.968518e-15  1.074321e-14  7.067899e-16
26561  2.827160e-15  1.455987e-14  7.067899e-16
26565  3.392592e-15  1.413580e-15  7.067899e-16
26569  1.540802e-14  7.067899e-15  7.067899e-16
26573  1.837654e-15  1.540802e-14  7.067899e-16
26577  1.837654e-15  2.049691e-14  7.067899e-16
26581  1.979012e-15  1.625617e-14  7.067899e-16
26585  5.088887e-15  5.230245e-15  7.067899e-16
26589  1.342901e-14  2.544444e-15  7.067899e-16
26593  2.544444e-15  5.654319e-16  7.067899e-16
26597  1.413580e-16  2.120370e-15  7.067899e-16
26601  6.785183e-15  8.622837e-15  7.067899e-16
26605  6.926541e-15  1.738703e-14  7.067899e-16
26609  6.502467e-15  1.272222e-14  7.067899e-16
26613  9.753701e-15  9.895059e-15  7.067899e-16
26617  5.937035e-15  1.215679e-14  7.067899e-16
26621  4.806172e-15  6.078393e-15  7.067899e-16
26625  1.031913e-14  4.240740e-16  7.067899e-16
26629  3.251234e-15  1.837654e-15  7.067899e-16
26633  7.916047e-15  1.201543e-14  7.067899e-16
26637  4.099382e-15  2.827160e-16  7.067899e-16
26641  1.413580e-16  8.764195e-15  7.067899e-16
26645  9.895059e-16  1.611481e-14  7.067899e-16
26649  6.785183e-15  2.516172e-14  7.067899e-16
26653  9.895059e-16  3.392592e-15  7.067899e-16
26657  3.519814e-14  1.145000e-14  7.067899e-16
26661  9.188269e-15  1.413580e-16  7.067899e-16
26665  4.382098e-15  1.413580e-16  7.067899e-16
26669  1.060185e-14  7.209257e-15  7.067899e-16
26673  4.240740e-16  1.413580e-16  7.067899e-16
26677  9.895059e-16  5.937035e-15  7.067899e-16
26681  6.502467e-15  1.837654e-15  7.067899e-16
26685  2.827160e-15  2.261728e-15  7.067899e-16
26689  1.003642e-14  2.827160e-15  7.067899e-16
26693  1.074321e-14  5.230245e-15  7.067899e-16
26697  1.215679e-14  8.198763e-15  7.067899e-16
26701  1.413580e-16  1.201543e-14  7.067899e-16
26705  1.243950e-14  4.240740e-15  7.067899e-16
26709  2.261728e-15  7.067899e-15  7.067899e-16
26713  7.350615e-15  2.827160e-16  7.067899e-16
26717  4.664814e-15  1.837654e-15  7.067899e-16
26721  5.937035e-15  5.512961e-15  7.067899e-16
26725  7.209257e-15  6.078393e-15  7.067899e-16
26729  6.926541e-15  3.109876e-15  7.067899e-16
26733  3.533950e-15  1.003642e-14  7.067899e-16
26737  5.371603e-15  2.968518e-15  7.067899e-16
26741  1.060185e-14  1.272222e-15  7.067899e-16
26745  1.300493e-14  2.544444e-15  7.067899e-16
26749  2.403086e-14  1.682160e-14  7.067899e-16
26753  1.611481e-14  4.382098e-15  7.067899e-16
26757  1.413580e-16  2.106234e-14  7.067899e-16
26761  2.685802e-15  4.664814e-15  7.067899e-16
26765  1.752839e-14  1.696296e-14  7.067899e-16
26769  7.209257e-15  1.357037e-14  7.067899e-16
26773  6.643825e-15  9.046911e-15  7.067899e-16
26777  1.286358e-14  1.979012e-15  7.067899e-16
26781  7.067899e-16  1.470123e-14  7.067899e-16
26785  9.329627e-15  5.088887e-15  7.067899e-16
26789  3.958024e-15  7.916047e-15  7.067899e-16
26793  4.099382e-15  8.764195e-15  7.067899e-16
26797  1.554938e-15  8.057405e-15  7.067899e-16
26801  1.979012e-15  6.926541e-15  7.067899e-16
26805  1.243950e-14  1.427716e-14  7.067899e-16
26809  2.403086e-15  5.937035e-15  7.067899e-16
26813  2.827160e-15  8.481479e-16  7.067899e-16
26817  5.512961e-15  4.806172e-15  7.067899e-16
26821  7.916047e-15  1.258086e-14  7.067899e-16
26825  6.926541e-15  4.947530e-15  7.067899e-16
26829  5.654319e-16  1.696296e-14  7.067899e-16
26833  1.328765e-14  1.413580e-16  7.067899e-16
26837  4.099382e-15  2.827160e-15  7.067899e-16
26841  6.078393e-15  5.371603e-15  7.067899e-16
26845  4.240740e-16  1.102592e-14  7.067899e-16
26849  1.837654e-14  9.329627e-15  7.067899e-16
