# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=20, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t))                TE 
17.2400  1.529373780427262e-18  -3.395879905592706e-18  5.766000166604162e-36    4.616969672432872e-35  5.000000000000000e-01
17.2500  1.495789223382817e-18  -3.321307473486801e-18  5.515541666719637e-36    4.416421759710400e-35  5.000000000000000e-01
17.2600  1.462942172425050e-18  -3.248372628040255e-18  5.275962365300578e-36    4.224585072781219e-35  5.000000000000000e-01
17.2700  1.430816432157156e-18  -3.177039408375958e-18  5.046789701186930e-36    4.041081220996475e-35  5.000000000000000e-01
17.2800  1.399396162828041e-18  -3.107272643306111e-18  4.827571639919273e-36    3.865548249911187e-35  5.000000000000000e-01
17.2900  1.368665872522458e-18  -3.039037933990901e-18  4.617875782117841e-36    3.697639927342718e-35  5.000000000000000e-01
17.3000  1.338610409522644e-18  -2.972301636977991e-18  4.417288510591021e-36    3.537025060440831e-35  5.000000000000000e-01
17.3100  1.309214954837693e-18  -2.907030847614452e-18  4.225414174491000e-36    3.383386842422236e-35  5.000000000000000e-01
17.3200  1.280465014896979e-18  -2.843193383822969e-18  4.041874308907352e-36    3.236422227681134e-35  5.000000000000000e-01
17.3300  1.252346414404031e-18  -2.780757770234304e-18  3.866306888359230e-36    3.095841334043154e-35  5.000000000000000e-01
17.3400  1.224845289347337e-18  -2.719693222668222e-18  3.698365612713729e-36    2.961366870983676e-35  5.000000000000000e-01
17.3500  1.197948080164626e-18  -2.659969632955199e-18  3.537719224121908e-36    2.832733592682694e-35  5.000000000000000e-01
17.3600  1.171641525057258e-18  -2.601557554091444e-18  3.384050853625128e-36    2.709687774837417e-35  5.000000000000000e-01
17.3700  1.145912653451434e-18  -2.544428185719911e-18  3.237057396142960e-36    2.591986714200626e-35  5.000000000000000e-01
17.3800  1.120748779602989e-18  -2.488553359930148e-18  3.096448912609815e-36    2.479398249857650e-35  5.000000000000000e-01
17.3900  1.096137496342625e-18  -2.433905527369968e-18  2.961948058081040e-36    2.371700305297689e-35  5.000000000000000e-01
17.4000  1.072066668958498e-18  -2.380457743662108e-18  2.833289534680447e-36    2.268680450376254e-35  5.000000000000000e-01
17.4100  1.048524429213139e-18  -2.328183656119181e-18  2.710219568310239e-36    2.170135482304700e-35  5.000000000000000e-01
17.4200  1.025499169491761e-18  -2.277057490750349e-18  2.592495408091139e-36    2.075871024840364e-35  5.000000000000000e-01
17.4300  1.002979537079072e-18  -2.227054039553336e-18  2.479884847545415e-36    1.985701144886740e-35  5.000000000000000e-01
17.4400  9.809544285617590e-19  -2.178148648085498e-18  2.372165766578342e-36    1.899447985747445e-35  5.000000000000000e-01
17.4500  9.594129843539018e-19  -2.130317203307837e-18  2.269125693354663e-36    1.816941416310565e-35  5.000000000000000e-01
17.4600  9.383445833425979e-19  -2.083536121695946e-18  2.170561385205892e-36    1.738018695471446e-35  5.000000000000000e-01
17.4700  9.177388376511738e-19  -2.037782337612037e-18  2.076278427741789e-36    1.662524151131984e-35  5.000000000000000e-01
17.4800  8.975855875173916e-19  -1.993033291932324e-18  1.986090851375299e-36    1.590308873143267e-35  5.000000000000000e-01
17.4900  8.778748962841287e-19  -1.949266920924133e-18  1.899820764504524e-36    1.521230419585904e-35  5.000000000000000e-01
17.5000  8.585970455000619e-19  -1.906461645367273e-18  1.817298002628244e-36    1.455152535808703e-35  5.000000000000000e-01
17.5100  8.397425301279378e-19  -1.864596359914297e-18  1.738359792702824e-36    1.391944885671492e-35  5.000000000000000e-01
17.5200  8.213020538580689e-19  -1.823650422684412e-18  1.662850432078517e-36    1.331482794461991e-35  5.000000000000000e-01
17.5300  8.032665245247425e-19  -1.783603645085897e-18  1.590620981381849e-36    1.273647002979625e-35  5.000000000000000e-01
17.5400  7.856270496232845e-19  -1.744436281862020e-18  1.521528970738295e-36    1.218323432301242e-35  5.000000000000000e-01
17.5500  7.683749319255680e-19  -1.706129021355548e-18  1.455438118755820e-36    1.165402958764723e-35  5.000000000000000e-01
17.5600  7.515016651918028e-19  -1.668662975987037e-18  1.392218063714958e-36    1.114781198726671e-35  5.000000000000000e-01
17.5700  7.349989299764921e-19  -1.632019672942222e-18  1.331744106435218e-36    1.066358302669595e-35  5.000000000000000e-01
17.5800  7.188585895264907e-19  -1.596181045063906e-18  1.273896964310652e-36    1.020038758252494e-35  5.000000000000000e-01
17.5900  7.030726857691390e-19  -1.561129421943864e-18  1.218562536029391e-36    9.757312019163564e-36  5.000000000000000e-01
17.6000  6.876334353884972e-19  -1.526847521210357e-18  1.165631676513105e-36    9.333482386729781e-36  5.000000000000000e-01
17.6100  6.725332259877442e-19  -1.493318440006981e-18  1.114999981632442e-36    8.928062697216360e-36  5.000000000000000e-01
17.6200  6.577646123358480e-19  -1.460525646658630e-18  1.066567582273805e-36    8.540253275535971e-36  5.000000000000000e-01
17.6300  6.433203126966590e-19  -1.428452972520475e-18  1.020238947351291e-36    8.169289182192149e-36  5.000000000000000e-01
17.6400  6.291932052386148e-19  -1.397084604005933e-18  9.759226953752069e-37    7.814438704464930e-36  5.000000000000000e-01
17.6500  6.153763245232868e-19  -1.366405074789703e-18  9.335314142055271e-37    7.475001913135016e-36  5.000000000000000e-01
17.6600  6.018628580710372e-19  -1.336399258182023e-18  8.929814886347312e-37    7.150309281899732e-36  5.000000000000000e-01
17.6700  5.886461430020940e-19  -1.307052359670379e-18  8.541929354599531e-37    6.839720366757588e-36  5.000000000000000e-01
17.6800  5.757196627513841e-19  -1.278349909624999e-18  8.170892457191220e-37    6.542622542756545e-36  5.000000000000000e-01
17.6900  5.630770438555110e-19  -1.250277756164536e-18  7.815972337799141e-37    6.258429795614370e-36  5.000000000000000e-01
17.7000  5.507120528102871e-19  -1.222822058178411e-18  7.476468929838429e-37    5.986581565827488e-36  5.000000000000000e-01
17.7100  5.386185929972754e-19  -1.195969278502389e-18  7.151712575607623e-37    5.726541642988467e-36  5.000000000000000e-01
17.7200  5.267907016778216e-19  -1.169706177244012e-18  6.841062705414001e-37    5.477797108131152e-36  5.000000000000000e-01
17.7300  5.152225470530970e-19  -1.144019805254611e-18  6.543906574073988e-37    5.239857322017285e-36  5.000000000000000e-01
17.7400  5.039084253887025e-19  -1.118897497744660e-18  6.259658052296313e-37    5.012252957369079e-36  5.000000000000000e-01
17.7500  4.928427582024142e-19  -1.094326868039348e-18  5.987756470564040e-37    4.794535073138809e-36  5.000000000000000e-01
17.7600  4.820200895136868e-19  -1.070295801471259e-18  5.727665513235020e-37    4.586274228989491e-36  5.000000000000000e-01
17.7700  4.714350831535552e-19  -1.046792449407187e-18  5.478872160679489e-37    4.387059638239961e-36  5.000000000000000e-01
17.7800  4.610825201336111e-19  -1.023805223406105e-18  5.240885677368124e-37    4.196498357603605e-36  5.000000000000000e-01
17.7900  4.509572960727555e-19  -1.001322789505429e-18  5.013236643914667e-37    4.014214512122506e-36  5.000000000000000e-01
17.8000  4.410544186804587e-19  -9.793340626327521e-19  4.795476031163857e-37    3.839848553768219e-36  5.000000000000000e-01
17.8100  4.313690052952886e-19  -9.578282011402989e-19  4.587174314498305e-37    3.673056552246833e-36  5.000000000000000e-01
17.8200  4.218962804774890e-19  -9.367946014593966e-19  4.387920626617349e-37    3.513509516609377e-36  5.000000000000000e-01
17.8300  4.126315736544277e-19  -9.162228928723354e-19  4.197321947116755e-37    3.360892746329565e-36  5.000000000000000e-01
17.8400  4.035703168177472e-19  -8.961029323990357e-19  4.015002327270754e-37    3.214905210568836e-36  5.000000000000000e-01
17.8500  3.947080422710867e-19  -8.764247997960025e-19  3.840602148487315e-37    3.075258954404360e-36  5.000000000000000e-01
17.8600  3.860403804272623e-19  -8.571787926651018e-19  3.673777412974008e-37    2.941678530848772e-36  5.000000000000000e-01
17.8700  3.775630576538219e-19  -8.383554216697475e-19  3.514199065215300e-37    2.813900457541360e-36  5.000000000000000e-01
17.8800  3.692718941659089e-19  -8.199454058561367e-19  3.361552342922924e-37    2.691672697039013e-36  5.000000000000000e-01
17.8900  3.611628019654001e-19  -8.019396680772314e-19  3.215536156179100e-37    2.574754159681849e-36  5.000000000000000e-01
17.9000  3.532317828252983e-19  -7.843293305172275e-19  3.075862493548012e-37    2.462914228052929e-36  5.000000000000000e-01
17.9100  3.454749263183866e-19  -7.671057103143046e-19  2.942255853984070e-37    2.355932302094075e-36  5.000000000000000e-01
17.9200  3.378884078891744e-19  -7.502603152794995e-19  2.814452703416470e-37    2.253597363980555e-36  5.000000000000000e-01
17.9300  3.304684869681811e-19  -7.337848397095910e-19  2.692200954938151e-37    2.155707561896365e-36  5.000000000000000e-01
17.9400  3.232115051276308e-19  -7.176711602919335e-19  2.575259471573851e-37    2.062069811889106e-36  5.000000000000000e-01
17.9500  3.161138842776464e-19  -7.019113320992179e-19  2.463397590646492e-37    1.972499417019159e-36  5.000000000000000e-01
17.9600  3.091721249020555e-19  -6.864975846721872e-19  2.356394668803734e-37    1.886819703051915e-36  5.000000000000000e-01
17.9700  3.023828043329369e-19  -6.714223181883745e-19  2.254039646807254e-37    1.804861669974497e-36  5.000000000000000e-01
17.9800  2.957425750630578e-19  -6.566780997149733e-19  2.156130633226342e-37    1.726463658649582e-36  5.000000000000000e-01
17.9900  2.892481630953690e-19  -6.422576595439941e-19  2.062474506214645e-37    1.651471031948848e-36  5.000000000000000e-01
18.0000  2.828963663287449e-19  -6.281538876079006e-19  1.972886532584595e-37    1.579735869737041e-36  5.000000000000000e-01
18.0100  2.766840529791728e-19  -6.143598299739558e-19  1.887190003428139e-37    1.511116677105083e-36  5.000000000000000e-01
18.0200  2.706081600356103e-19  -6.008686854155525e-19  1.805215885565071e-37    1.445478105276681e-36  5.000000000000000e-01
18.0300  2.646656917497546e-19  -5.876738020588353e-19  1.726802488131436e-37    1.382690684637958e-36  5.000000000000000e-01
18.0400  2.588537181589730e-19  -5.747686741029623e-19  1.651795143650387e-37    1.322630569363511e-36  5.000000000000000e-01
18.0500  2.531693736416712e-19  -5.621469386123890e-19  1.580045902956405e-37    1.265179293135176e-36  5.000000000000000e-01
18.0600  2.476098555043851e-19  -5.498023723795917e-19  1.511413243371136e-37    1.210223535471675e-36  5.000000000000000e-01
18.0700  2.421724225998988e-19  -5.377288888566853e-19  1.445761789555227e-37    1.157654898208230e-36  5.000000000000000e-01
18.0800  2.368543939757087e-19  -5.259205351544216e-19  1.382962046485566e-37    1.107369691685253e-36  5.000000000000000e-01
18.0900  2.316531475521677e-19  -5.143714891070882e-19  1.322890144031217e-37    1.059268730224404e-36  5.000000000000000e-01
18.1000  2.265661188296551e-19  -5.030760564018620e-19  1.265427592624247e-37    1.013257136488561e-36  5.000000000000000e-01
18.1100  2.215907996241385e-19  -4.920286677712010e-19  1.210461049543515e-37    9.692441543398490e-37  5.000000000000000e-01
18.1200  2.167247368305014e-19  -4.812238762468897e-19  1.157882095350409e-37    9.271429698265688e-37  5.000000000000000e-01
18.1300  2.119655312130278e-19  -4.706563544743851e-19  1.107587020035590e-37    8.868705399459426e-37  5.000000000000000e-01
18.1400  2.073108362224472e-19  -4.603208920861390e-19  1.059476618454894e-37    8.483474288449142e-37  5.000000000000000e-01
18.1500  2.027583568389577e-19  -4.502123931326014e-19  1.013455994650920e-37    8.114976511359194e-37  5.000000000000000e-01
18.1600  1.983058484406553e-19  -4.403258735696377e-19  9.694343746743228e-38    7.762485220185650e-37  5.000000000000000e-01
18.1700  1.939511156968118e-19  -4.306564588011216e-19  9.273249275356107e-38    7.425305139115948e-37  5.000000000000000e-01
18.1800  1.896920114854569e-19  -4.211993812754925e-19  8.870445939342884e-38    7.102771193123518e-37  5.000000000000000e-01
18.1900  1.855264358347294e-19  -4.119499781350908e-19  8.485139224275089e-38    6.794247196132299e-37  5.000000000000000e-01
18.2000  1.814523348874754e-19  -4.029036889171137e-19  8.116569127150915e-38    6.499124596163643e-37  5.000000000000000e-01
18.2100  1.774676998885848e-19  -3.940560533050568e-19  7.764008657317886e-38    6.216821274990410e-37  5.000000000000000e-01
18.2200  1.735705661945642e-19  -3.854027089295336e-19  7.426762402511140e-38    5.946780399930685e-37  5.000000000000000e-01
18.2300  1.697590123048607e-19  -3.769393892173886e-19  7.104165157178901e-38    5.688469325516249e-37  5.000000000000000e-01
18.2400  1.660311589144563e-19  -3.686619212880424e-19  6.795580610389537e-38    5.441378542869421e-37  5.000000000000000e-01
18.2500  1.623851679872678e-19  -3.605662238960326e-19  6.500400090732194e-38    5.205020674715988e-37  5.000000000000000e-01
18.2600  1.588192418498937e-19  -3.526483054187369e-19  6.218041365735337e-38    4.978929514051824e-37  5.000000000000000e-01
18.2700  1.553316223052633e-19  -3.449042618882837e-19  5.947947493435088e-38    4.762659104567142e-37  5.000000000000000e-01
18.2800  1.519205897657490e-19  -3.373302750666819e-19  5.689585723828164e-38    4.555782861014451e-37  5.000000000000000e-01
18.2900  1.485844624053151e-19  -3.299226105632206e-19  5.442446448042527e-38    4.357892727785176e-37  5.000000000000000e-01
18.3000  1.453215953302856e-19  -3.226776159932096e-19  5.206042193153060e-38    4.168598374035343e-37  5.000000000000000e-01
18.3100  1.421303797683212e-19  -3.155917191771532e-19  4.979906660659556e-38    3.987526423772659e-37  5.000000000000000e-01
18.3200  1.390092422752067e-19  -3.086614263794705e-19  4.763593806730464e-38    3.814319719386422e-37  5.000000000000000e-01
18.3300  1.359566439590562e-19  -3.018833205858919e-19  4.556676962398221e-38    3.648636617167552e-37  5.000000000000000e-01
18.3400  1.329710797215559e-19  -2.952540598186837e-19  4.358747991970743e-38    3.490150313429248e-37  5.000000000000000e-01
18.3500  1.300510775158672e-19  -2.887703754888697e-19  4.169416487999138e-38    3.338548199898993e-37  5.000000000000000e-01
18.3600  1.271951976208274e-19  -2.824290707846380e-19  3.988309001213704e-38    3.193531247110500e-37  5.000000000000000e-01
18.3700  1.244020319310882e-19  -2.762270190951377e-19  3.815068303909279e-38    3.054813414579336e-37  5.000000000000000e-01
18.3800  1.216702032628425e-19  -2.701611624688877e-19  3.649352685327038e-38    2.922121086598835e-37  5.000000000000000e-01
18.3900  1.189983646747972e-19  -2.642285101060395e-19  3.490835277642870e-38    2.795192532543395e-37  5.000000000000000e-01
18.4000  1.163851988040577e-19  -2.584261368837485e-19  3.339203411232896e-38    2.673777390614678e-37  5.000000000000000e-01
18.4100  1.138294172165951e-19  -2.527511819139286e-19  3.194157997944392e-38    2.557636174012371e-37  5.000000000000000e-01
18.4200  1.113297597719783e-19  -2.472008471326772e-19  3.055412941155662e-38    2.446539798555483e-37  5.000000000000000e-01
18.4300  1.088849940020552e-19  -2.417723959206764e-19  2.922694571461215e-38    2.340269130822415e-37  5.000000000000000e-01
18.4400  1.064939145032786e-19  -2.364631517538896e-19  2.795741106869151e-38    2.238614555918534e-37  5.000000000000000e-01
18.4500  1.041553423423759e-19  -2.312704968838883e-19  2.674302136446030e-38    2.141375564018673e-37  5.000000000000000e-01
18.4600  1.018681244750708e-19  -2.261918710471590e-19  2.558138126390731e-38    2.048360354869041e-37  5.000000000000000e-01
18.4700  9.963113317756868e-20  -2.212247702027526e-19  2.447019947563035e-38    1.959385459468443e-37  5.000000000000000e-01
18.4800  9.744326549052750e-20  -2.163667452976551e-19  2.340728423535018e-38    1.874275378182573e-37  5.000000000000000e-01
18.4900  9.530344267523810e-20  -2.116154010592702e-19  2.239053898273789e-38    1.792862234577588e-37  5.000000000000000e-01
18.5000  9.321060968174687e-20  -2.069683948144183e-19  2.141795822602846e-38    1.714985444290157e-37  5.000000000000000e-01
18.5100  9.116373462865839e-20  -2.024234353342706e-19  2.048762358626382e-38    1.640491398280845e-37  5.000000000000000e-01
18.5200  8.916180829436126e-20  -1.979782817046476e-19  1.959770001336240e-38    1.569233159846059e-37  5.000000000000000e-01
18.5300  8.720384361942658e-20  -1.936307422211255e-19  1.874643216655197e-38    1.501070174790932e-37  5.000000000000000e-01
